,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,1,2,1,1,1,1,7,3,0,1,0,2,143312074.6,297414814.5,0.051129338,60748702.02,78514395.84,0.026554729,30700000,0
296,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,2,6,2,0,1,0,2,0,3,0,1,0,6,46392354.61,276924840.3,0.039593392,72237248.67,75140480.01,0.029681293,371400000,0
297,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,5,0,0,0,254333397.2,131636086.7,0.071278337,158140876.9,11068771.69,0.023270029,302400000,5045.90745
298,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,5,0,2,0,1,0,6,0,5,6,1,0,0,11840006.43,149561931,0.005233605,136478318.6,50994967.74,0.058825182,858100000,0
299,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,6,0,7,0,1,7,0,2,0,0,0,0,50712527.21,265398923.2,0.04299893,82568077.76,7332080.22,0.034244826,454300000,0
300,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,3,0,0,2,6,7,1,1,0,7,1,2,0,0,0,0,11530154.1,307875373.8,0.001176905,34279212.41,13903423.98,0.001766659,916200000,1275.252147
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,7,7,6,0,9,0,6,1,0,0,0,0,552480365.3,0,246590223.8,20319063.21,0.01253425,0,7415.611949
302,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,7,7,0,0,6,336584008,66507014.93,0.084181414,16993005.14,95406310.14,0.002605184,302400000,3997.225604
303,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,4,2,2,0,7,1,4,5,0,0,0,31048039.71,256318515.9,0.016267631,227891872.6,29440944.06,0.098311837,115300000,0
304,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,3,0,0,5,1,4,1,7,3,8,1,2,7,0,0,0,7073057.954,309651460.8,0.000385193,26222626.78,29677601.07,0.001352772,1000800000,970.8230228
305,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,3,1,5,7,1,2,1,6,0,0,0,0,0,0,2415517.329,449378275.9,0.00207512,68019661.47,0,0.025157649,321100000,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,4,0,1,3,0,0,0,195462565.3,194436571,0.165877502,165731004.1,15063068.18,0.069559889,0,0
307,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,3,4,7,1,1,1,0,3,1,8,0,0,1,0,0,0,1244818.703,340199157.5,6.72E-05,101514394.5,6320800.31,0.004968305,638600000,3123.264917
308,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,0,0,0,6,7,1,0,7,0,0,209925952,138729877.5,0.024132676,0,66452000.27,0,387000000,3733.998657
309,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,5,7,3,0,0,1,5,0,3,0,0,0,0,25190725.46,237898461.8,0.02122386,26222626.78,8453407.697,0.011273096,1646200000,0
310,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,7,3,5,3,6,6,0,0,0,0,0,0,5961030.894,492168969.4,0.005205385,208529385.5,0,0.082848359,169200000,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,6,5,0,0,0,0,1,262571014.2,140867066.2,0.193553456,86968589.24,36105985.77,0.037333316,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,7,2,0,3,0,0,0,0,387680610.4,195721715.2,0.169031033,122984845.3,8453407.697,0.052176675,0,0
313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,4,10,1,2,0,3,0,2,0,3,0,0,0,2,12154432.69,358260191.2,0.000661381,176144192.6,36031637.66,0.008881502,30700000,5622.938725
314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,0,4,0,2,0,6,1,0,0,0,45498803.11,179073420.5,0.002494129,217813935,20319063.21,0.010973617,435600000,7759.854713
315,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,3,2,2,0,2,0,6,1,0,1,0,0,0,1,25323309.29,228343041.8,0.003049328,202332681.2,31358014.4,0.012472366,146000000,5368.317604
316,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,5,1,6,1,1,1,7,0,0,0,0,0,0,20507525.92,342410223,0.014615557,90765054.41,0,0.036059466,577200000,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1,2,0,5,0,9,7,6,0,1,0,3,17766315.41,332466385.4,0.008145644,72196236.88,86611435,0.031461054,0,0
318,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,0,6,3,1,3,0,6,7,2,0,0,0,0,0,277541792.7,0,265599678.4,23537919,0.017286772,146000000,6385.004722
319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,1,0,2,0,6,1,7,1,0,0,0,0,163037632.4,217212662.5,0.007550274,187240471.2,22258486,0.009702961,30700000,7168.578726
320,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,6,5,0,1,4,3,339678998.2,62590793.28,0.045120008,0,121586321,0,286800000,1714.594336
321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,7,0,7,0,3,0,400272816.4,56892933.55,0.146537981,8496502.568,62656474,0.003618312,256100000,0
322,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,3,0,1,7,1,1,3,3,7,9589876.677,161702485,0.004353889,0,148515089.3,0,402100000,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,7,7,6,0,9,0,1,6,0,5,0,0,552480365.3,0,75300323.53,56014024.19,0.003495615,0,2307.36237
324,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,4,1,4,7,0,3,5,0,2,1,1,0,0,49472214.45,457178044.1,0.037142,123425853.6,39129449.39,0.051247063,115300000,0
325,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,2,6,0,1,282956288.3,95138055.5,0.09464636,2435201.624,78235242.94,0.000549364,317500000,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,1,0,336584008,42291505.65,0.233837262,4631562.097,83084557.74,0.001054769,0,0
327,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5,0,1,7,0,0,0,7,2,0,0,0,0,168243727.3,168038330.1,0.124574773,12440594.06,23537919.41,0.005311309,935800000,0
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,7,0,0,0,0,562058775,69643919.67,0.260955212,33472514.3,32304948.48,0.014261825,0,0
329,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,9,5,2,1,0,4,2,70852853.52,73303952.46,0.005049265,74390335.41,92661475.06,0.003841838,363800000,3946.050796
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,4,0,4,0,3,447846168.9,99738420.18,0.224204429,4631562.097,77789913.12,0.001054769,0,0
331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,4,0,0,0,154881952.4,139365133.7,0.098056176,102476479,9695195.362,0.04215807,217800000,0
332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,5,6,7,0,0,0,0,0,112702002.4,204609743.1,0.089565899,210758161.4,14261651.78,0.091248683,169200000,0
333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,7,1,1,4,5,266123487.5,22167818.2,0.026174726,0,145363276.3,0,84600000,5014.810036
334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,6,1,0,6,0,0,0,49714846.32,139464443.1,0.032018297,229911728.6,19337348.35,0.098068095,115300000,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,4,1,0,0,0,1,288124229.2,102621944.2,0.181991695,16993005.14,41962458.58,0.007236623,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,3,3,2,3,7,1,303560592.6,125051424.5,0.027450003,0,141040659.6,0,0,6320.677128
337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,6,0,4,0,3,0,8,1,0,2,0,0,0,47685382,266701316.3,0.023796971,187002495.7,13903423.98,0.08039377,340700000,0
338,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,3,1,2,5,1,0,1,36608749.34,83569309.5,0.001963432,39995539.49,77076069.97,0.002063723,704500000,2141.367759
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,1,0,1,0,6,3,6,1,0,416628622.8,109431222.2,0.019944893,4631562.097,93831169.45,0.000126572,0,5605.446303
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,0,0,1,0,4,3,1,0,0,252698787.2,162195754.9,0.19772605,26046747.21,44401842.11,0.010347502,0,0
341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7,5,7,1,6,7,223019144.2,20299287.63,0.016629037,0,172208531.2,0,217800000,5303.62333
342,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,6,6,0,0,6,0,3,0,3,3,0,0,0,0,236494989.4,0,118949522.1,17803345,0.050763599,718000000,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,1,0,0,0,0,1,5,1,7,0,0,0,281559850.9,149006731.8,0.026550781,141773753.8,35992991.66,0.007302299,0,10416.81085
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,0,0,6,7,0,1,0,0,1,210433285.1,202619269.9,0.17250465,120852663.9,47295700.81,0.052202287,0,0
345,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3,0,0,0,0,4,0,0,0,0,7,4,0,7,7,7,83833873.01,53358573.6,0.00767713,0,197370754.4,0,490900000,1857.461509
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,5,0,0,1,0,662228486.2,24198032.45,0.036594601,8496502.568,53302652.71,0.000434197,0,8947.963088
347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0,0,1,6,3,0,0,0,6,144180606.6,184453478.8,0.101634645,152440699.3,63201679.11,0.065623819,30700000,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,5,4,0,0,7,0,567808189.6,98096400.07,0.032290866,8496502.568,66731086.77,0.000434197,0,6432.205992
349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,1,7,6,7,0,7,0,26172919.6,166432052.1,0.015472411,74390335.41,96452492.46,0.032015317,84600000,0
350,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,5,1,1,3,0,1,7,0,3,1,0,0,0,20187854.59,238628063,0.005106033,100273324.3,15444563.07,0.015090525,787400000,1695.308597
351,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,1,5,2,0,3,0,0,2,0,2,3,1,0,0,79354184.58,240385564.2,0.007935162,22014089.78,41410292.95,0.001000311,369700000,2373.95728
352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,3,6,0,3,5,3,0,10,0,0,0,0,0,0,25194783.43,393264564.8,0.001347376,199445774.8,0,0.009493545,115300000,6768.258715
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,2,0,2,5,3,0,0,0,1,73025052.37,235444928.6,0.044655301,168365841.7,46105831,0.072526776,0,0
354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,1,0,7,0,7,5,0,0,0,98185072.62,229249805.8,0.067156321,177881640.4,28265438,0.075900038,217800000,0
355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,5,3,3,6,6,0,0,0,0,0,0,17627222.5,445173819,0.009073194,208080807.2,0,0.082660145,84600000,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,5,0,1,5,3,609126767.4,58544409.58,0.103438771,0,128363401,0,0,3512.495376
357,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,6,2,5,1,0,0,26683953.8,118987863.4,0.011816709,99831089.51,61075743,0.043440034,394500000,0
358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,6,2,1,7,0,3,355450850.9,82069509.7,0.016622987,0,112419418,0,30700000,3874.159132
359,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,3,2,3,0,0,1,0,1,0,4,6,0,7,0,29425726.14,172632743.5,0.003772758,22442916.06,68285732,0.001243388,369700000,1060.756401
360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,6,3,1,7,0,0,0,124624476.1,109852675.6,0.027095301,150158405.4,31757757,0.023184914,30700000,3643.863278
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,2,0,0,0,4,4,6,1,0,0,3,454378353.7,137360798.2,0.082072341,16993005.14,63288687.3,0.002605184,0,3114.030141
362,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,0,0,6,3,7,6,0,0,0,0,0,0,50389566.86,262493964.5,0.022456265,199318308,0,0.082066994,589200000,0
363,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,5,0,3,0,0,1,0,0,3,0,1,0,0,115048500.1,122114493.4,0.084506722,0,33490621.78,0,974100000,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,5,0,0,7,0,1,0,1,6,0,7,0,0,261661393.8,0,75300323.53,63530861.89,0.003495615,0,2307.36237
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,4,0,1,7,7,675906574.9,20299287.63,0.113998721,0,155091003.2,0,0,4352.193578
366,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,3,0,2,0,0,0,1,4,7,0,0,4,7,53361242.77,167118379.8,0.013707152,74390335.41,109936268.5,0.011525514,61400000,1673.151569
367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,2,0,6,0,7,7,240570272.5,109721886.9,0.186059935,33691709.18,120898872.5,0.014418588,84600000,0
368,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,6,5,1,6,1,0,405073922.2,82123218.24,0.048581645,0,106177879.2,0,61400000,1300.890706
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,6,1,7,1,3,6,0,3,4,7,6,3,146128659.2,406080726.9,0.020001966,4923398.069,161299523.5,0.000402817,0,622.8191526
370,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,3,0,3,0,1,0,0,2,1,0,7,6,0,1,0,0,9011822.807,124414723.9,0.00048582,143864817.4,55222771.42,0.007528964,1209100000,4510.623796
371,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,4,2,3,1,2,6,4,1,0,1,0,25194783.43,245566410.5,0.011228133,156991293,58329314.93,0.068197738,115300000,0
372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,2,0,1,6,1,0,0,0,0,1,156252146.9,251973925.5,0.115372378,131608612.3,31358014.4,0.055187247,84600000,0
373,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,1,3,7,6,0,3,0,0,0,0,62543999.55,227729485.5,0.027967772,185623681,8453407.697,0.078815809,456000000,0
374,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0,6,0,2,7,0,0,0,239555606.4,153141744.4,0.058615072,96014902.64,22585050.27,0.014510415,169200000,4098.897214
375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,6,7,4,0,0,0,0,133342235.1,158155613.7,0.082165325,207016391.1,26527642.36,0.089061721,30700000,0
376,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,0,0,3,7,4,0,1,0,3,0,7,0,0,0,7,0,228438371.2,0,61588424.59,58455165.33,0.003024038,400400000,1871.079723
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,1,3,3,0,1,7,4,1,0,0,0,59361371.3,243957230.5,0.027679861,171420064.1,35674824.16,0.074048677,0,0
378,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,4,4,1,7,0,0,0,1,2,7,3,1,0,0,65965089.16,273144055.3,0.005667235,128688622.8,59060590.26,0.006730718,61400000,5119.104353
379,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,1,2,6,1,0,0,1,0,98159743.99,187763506,0.058230497,75990876.98,45356277.29,0.032730635,115300000,0
380,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,3,0,3,0,1,0,0,1,0,6,7,6,0,0,0,0,21164328.62,133307636.7,0.001149762,251755051.6,30185557.33,0.013054668,753100000,8088.583049
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,3,6,3,7,3,662228486.2,24198032.45,0.109783802,0,164273377.5,0,0,4213.472914
382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,6,7,2,7,0,0,0,240570272.5,106899122.9,0.022327192,141773753.8,42835394.09,0.007302299,84600000,9562.238673
383,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,6,0,1,2,5,6,0,3,4,0,1,0,5853256.281,419502954.9,0.005039498,176420333.6,44214045.05,0.074334616,115300000,0
384,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,7,3,0,0,2,1,5,1,3,0,0,80777682.87,289272771.1,0.068745104,8161646.382,55851932.65,0.002937907,115300000,0
385,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,7,0,2,7,0,0,4,0,0,0,0,0,0,84616309.81,265290373.8,0.009489524,47641081.72,0,0.002535527,236500000,2730.580511
386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,2,0,0,1,1,5,0,0,0,0,253983429.5,237146126.8,0.198311129,118408561.4,17767801.4,0.050848809,84600000,0
387,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,0,4,1,0,0,7,0,6,7,7,7,7,6926803.988,131326828.3,0.000369681,4837120.794,200876684,0.000133677,554000000,345.3081536
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,2,0,0,6,0,0,0,0,0,0,211210594.3,230601714.1,0.161469584,124527106.9,0,0.04860689,0,0
389,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,3,0,1,0,0,0,7,7,0,0,0,7018212.717,140716836.2,0.003161468,104599726,32304948.48,0.044807272,1215000000,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4,3,2,2,4,6,0,1,2,186069543.1,238779120.2,0.066447791,68451741.43,86656749.38,0.029803021,0,0
391,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,0,1,0,1,2,5,2,7,0,0,17156012.51,131426424.5,0.008603027,0,72640016.3,0,658200000,0
392,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,3,0,0,1,0,0,0,2,2,1,7,3,1,0,0,1,20780411.97,101790753.9,0.001109044,50528722.11,58838736.7,0.002601943,1112500000,2059.884918
393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,5,1,0,0,0,0,211210594.3,124365485.3,0.161469584,130721437.9,18545877.78,0.056451947,84600000,0
394,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,4,7,1,3,0,0,0,1,2,7,2,1,1,0,65965089.16,270803910.7,0.005667235,56092575.15,83436076.51,0.002940433,61400000,2955.864576
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,5,4,1,3,1,0,474677282.4,130791301.2,0.253770564,0,89134335.14,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,3,0,0,289005968.9,134340849.8,0.211670565,24447491.57,30351526.04,0.005718092,0,0
397,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,3,3,0,1,0,1,0,3,1,6,0,0,1,0,0,0,17847888.3,199264692.3,0.000951912,268745630.7,6320800.31,0.013439796,432800000,8595.031728
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,6,4,6,1,0,0,650051851.2,47842699.56,0.118013528,0,67097094.25,0,0,3902.579124
399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,0,227438553.9,96937400.09,0.142047389,26707108.52,8453407.697,0.011129617,256100000,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,1,0,0,3,0,6,0,4,6,0,3,0,50420712.7,285772064.6,0.003008943,69033264.14,54443744.76,0.003289941,0,3387.188375
401,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,6,3,6,6,0,0,1,0,0,0,29553973.13,209749238.9,0.013168149,254322588.8,6320800.31,0.106012504,402100000,0
402,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,3,6,7,7,5,2,1,6,1,0,1,0,0,0,2415517.329,449220329.4,0.000249014,122335948.6,12857587.77,0.006182612,236500000,3731.956283
403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7,7,7,0,1,0,0,224316765.6,77039977.41,0.025119805,37609688.59,57342162.56,0.002454315,84600000,4933.135917
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,7,0,5,3,1,1,6,0,7,0,0,0,5961030.894,301846181.2,0.001873939,264741498.8,30033571.88,0.04134418,84600000,3893.552024
405,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,3,0,0,0,0,0,0,1,3,6,0,3,0,304617277.1,121644599.4,0.053649004,0,59811617.58,0,377300000,2397.472833
406,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,3,7,3,6,6,4,0,3,3,7,0,2,3,0,1,0,0,430758114.1,0,9510490.33,41410292.95,0.00039018,575500000,300.5542265
407,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,152512495.1,126538238.6,0.079165218,29142310.14,0,0.011678981,558500000,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,6,5,1,7,0,7,650051851.2,47842699.56,0.049172303,0,135380174.1,0,0,6478.891124
409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,2,7,0,3,0,425893076.6,76513067.39,0.183357153,0,73186920.13,0,121200000,0
410,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,3,0,0,6,0,7,6,1,1,6,0,0,1,0,0,0,6926803.988,292464030.8,0.000369681,101326019.2,6320800.31,0.004958821,638600000,3267.440011
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,5,1,0,0,0,0,0,341960951.6,198336945.5,0.204370115,133513912.4,6320800.31,0.056222432,0,0
412,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,1,1,3,6,0,0,0,68142686.84,57554490.86,0.040647225,0,29460091.54,0,1465000000,0
413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,0,0,0,1,0,0,2,0,0,3,413165112.3,161994441.3,0.210339214,19428206.76,37683606.26,0.007785987,256100000,0
414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,7,7,7,3,1,0,3,311002985.7,119319464.5,0.118818891,0,102261640.7,0,30700000,0
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,7,1,5,1,7,7,0,3,0,0,229181385.8,267307390.4,0.013861058,8137636.02,62656474.52,0.000538473,0,2817.96827
416,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,4,2,0,0,1,3,7,5,0,0,0,0,0,0,62543999.55,231055141,0.003356133,198922616.4,0,0.009828116,504600000,7677.108776
417,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,5,0,5,0,0,0,0,0,149752619.1,135182522,0.087255164,91383340.55,11068771.69,0.039251941,473900000,0
418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,5,1,7,7,7,456877937.6,47842699.56,0.020878728,0,201752014.7,0,30700000,3837.454711
419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,6,0,2,0,1,0,0,4,0,5,0,0,2,88853028.23,279659502.6,0.063140085,133971152.3,49934442.79,0.057730479,30700000,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,1,0,1,0,1,7,0,0,1,1,0,0,176095442.2,300883192.2,0.135045973,65567597.33,31358014.4,0.023563849,0,0
421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,5,1,7,0,0,0,1,0,7,2,0,0,0,110169863.7,236353199.6,0.010662231,229199562.2,23537919.41,0.011580316,30700000,9303.525521
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,1,7,7,4,0,7,0,257396380,124414723.9,0.048492555,8496502.568,92016924.45,0.001302592,0,1890.846787
423,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,1,0,3,1,6,7,7,1,0,1,0,28886538.98,209879068.7,0.012971643,149609712.6,67459452.46,0.064739521,61400000,0
