,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
314,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,2,5,1,0,0,0,0,0,6,5,1,7,1,0,4,0,74325145.44226547,159278065.23138505,0.006177042289445147,0.0,62716995.12922529,0.0,1218600000.0,1470.3811688006174
315,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,3,0,6,3,0,1,0,5,2,1,0,0,0,2,7,61574851.50007373,254613662.32266894,0.05244104027418549,15748222.505943555,81164406.60580844,0.006074342422005593,897500000.0,0.0
316,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5,0,7,2,0,6,3,5,7,7,3,2,3,3,1,5597401.446365566,348856821.40099204,0.00031064071666824595,0.0,129768131.97938478,0.0,321100000.0,142.89628329824313
317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,6,5,1,3,0,3,0,0,0,85150656.3176903,265216314.89715335,0.0380161509429066,102431140.06712131,17803345.000196747,0.04440205675310812,84600000.0,0.0
318,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2,6,7,6,7,6,2,3,7,4,7,0,3,3,0,0.0,537832605.4802722,0.0,0.0,89930385.15778606,0.0,569600000.0,0.0
319,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,3,2,2,9,0,4,6,2,10,4,4,0,0,0,2,0,10563496.205336962,412505593.9592949,0.0005621630978735957,0.0,37273425.32982029,0.0,1798100000.0,273.1764641313599
320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,7,4,3,6,4,7,0,1,0,223016307.83249828,181098305.18583214,0.0839380304359587,0.0,69441258.28420043,0.0,121200000.0,0.0
321,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,2,4,0,1,0,0,1,1,4,1,0,0,0,158409110.62980327,207866876.40969524,0.13517002807394418,24957707.00719791,23824394.887862902,0.010671039789983024,377300000.0,0.0
322,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3,5,0,0,1,6,4,6,5,2,0,4,3,0,1,0,5869652.976780262,326736623.6203792,0.0003182957257826241,74318328.37619016,44401842.10978231,0.0036688915155737335,400400000.0,2404.3531982206014
323,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,1,0,7,0,2,5,2,1,0,3,3,0,1,0,0.0,286644954.55808586,0.0,180555292.7832064,42840559.086370476,0.009140834856379506,146000000.0,5415.522796706524
324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,4,3,3,0,7,3,7,6,0,16496816.120424459,295139932.62155825,0.007570262757678667,11300270.540463394,120102804.4899628,0.002732547287735883,115300000.0,0.0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,7,5,3,6,2,0,0,0,0,216972807.98908257,197484894.8116189,0.0810487915351423,96705532.29513578,21556221.14781617,0.04195218047681619,0.0,0.0
326,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,3,1,0,7,0,6,3,9,7,2,0,0,0,19986376.847697996,257553856.2342242,0.012239935580717978,108668040.67581627,49993294.503635794,0.04680799296097458,351800000.0,0.0
327,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2,2,2,3,0,0,0,3,5,0,2,2,0,1,1,14140313.903574653,223607720.89317355,0.011882189897210607,66222154.83529702,66103779.83327131,0.027460723850999968,741100000.0,0.0
328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,4,3,1,0,3,2,0,0,4,0,0,0,67061716.13343707,300400579.6849276,0.05730045484744602,79562447.73517108,9695195.36216505,0.031634926644276896,121200000.0,0.0
329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,1,0,1,0,2,0,4,0,0,0,132316534.42750688,188627700.73450634,0.1133599735831428,35511325.02692681,17701182.393370774,0.01518061615527272,339000000.0,0.0
330,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,5,0,3,1,1,0,3,5,3,0,3,3,0,1,7,16412542.034305472,269508991.17322826,0.0026984801108173705,43976170.9752314,88544202.80313677,0.006245203293192261,236500000.0,860.0785308886994
331,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,6,6,3,1,1,4,7,4,7,2,3,0,0,1,0,2713641.3865611195,450304727.0375756,0.001219157612840968,19734623.42108307,41410292.94976575,0.008507269329682347,1149100000.0,0.0
332,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,1,4,5,0,2,1,0,0,0,119347254.98823762,170739825.75368643,0.06301910208390135,1146549.358987001,14092235.304915495,0.0002576941682855422,982100000.0,0.0
333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,5,0,7,3,0,0,4,1,88610299.28016646,173102524.50914386,0.06465795191644308,4801362.995823004,86972520.68044016,0.002053821141564442,595100000.0,0.0
334,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,0,7,5,1,1,3,1,6,1,3,5,2,2,0,0.0,368581475.3559193,0.0,24144203.379402395,84797490.65621215,0.009811843489150865,589200000.0,0.0
335,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,1,2,7,5,4,5,4,0,1,20695325.669744696,171209747.80916345,0.01770900346557764,0.0,99530694.91814196,0.0,504600000.0,0.0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,2,0,1,3,6,0,5,0,185046478.99169603,161127840.3379792,0.13986187495497512,16031764.216052767,66136767.37894228,0.00664569473556032,0.0,0.0
337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,5,3,5,4,6,0,1,0,259548136.14792773,149162623.62868223,0.1000568670065956,0.0,64605553.3285971,0.0,256100000.00000003,0.0
338,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,1,4,6,4,4,0,1,0,58723913.8879949,89896398.89478233,0.003818703407452712,124615947.80534363,63051237.611527696,0.0064622133706081115,402100000.0,5185.8266236025775
339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,0,0,4,1,5,7,4,0,2,0,0,0,78661416.38623412,277820099.63529634,0.041157244667784185,158348637.78655422,18081997.288140487,0.06835158837803185,30700000.0,0.0
340,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,4,2,3,1,0,0,0,0,6,0,3,3,0,5,0,27880738.97349194,211843917.59390026,0.01659578096571792,35227667.12364804,54480020.84049124,0.014765782354682035,1384200000.0,0.0
341,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,2,5,2,1,3,3,1,1,1,0,0.0,274698091.6500205,0.0,112521165.46256581,76465921.4086203,0.04919490152843377,387000000.0,0.0
342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,4,0,5,3,3,3,1,4,0,0,172521133.41863322,212974646.77851054,0.11157187523062177,0.0,58913066.765274465,0.0,169200000.0,0.0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,0,0,0,5,4,6,3,4,0,6,0,118137474.73528858,229239296.9598953,0.08989560144188888,14712209.674268909,76320270.8264036,0.006315410980087285,0.0,0.0
344,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,3,0,1,1,7,2,0,2,0,6,0,0,0,20650606.726750728,216496094.1038551,0.009226856746284286,90685038.99132879,20793414.8415654,0.039042963359331065,874300000.0,0.0
345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,7,0,4,0,6,0,3,0,2,0,0,0,97508922.07755308,364508719.5729364,0.082864207288662,197585612.73115057,16563094.679399516,0.08557611475366139,84600000.0,0.0
346,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,5,0,4,3,0,0,0,3,5,0,2,2,0,0,0,40153186.997024365,214466950.4935383,0.034094513455623886,257476001.2300914,15173808.632728375,0.1099464880615243,589200000.0,0.0
347,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,2,1,1,4,10,3,3,3,5,0,0,6,0,0,0,0.0,438357633.7688882,0.0,97138718.30472496,12586457.998778107,0.004632703839321794,369700000.0,2973.794364496698
348,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1,3,0,0,0,3,9,1,0,0,0,1,0,20311305.081016246,209605094.59209478,0.01711791838432172,206555872.893731,31358014.39583997,0.08769337785844016,317500000.0,0.0
349,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,2,3,6,3,0,2,3,5,5,6,0,1,3,3,0,0.0,343243625.52489936,0.0,0.0,84241058.78623635,0.0,1274800000.0,0.0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,1,1,5,0,6,3,0,0,1,0,378384729.29505986,149044185.4238354,0.017196563439865708,25125085.49078282,47965220.80927487,0.001308514533676999,0.0,5164.329598860663
351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,5,0,6,0,0,0,0,0,0,0,127827331.70989694,241214621.24028325,0.09656386515775042,153136356.37769628,0.0,0.06050706869257676,169200000.0,0.0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,3,2,0,0,5,0,0,7,0,0,0,195017844.15510616,312122330.3260616,0.165728414577324,131285240.19868676,14261651.781499248,0.05469128312443276,0.0,0.0
353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,4,0,1,0,3,1,1,5,1,3,0,0,290634485.71227086,186046941.58005765,0.0382919907503928,0.0,55851932.64559728,0.0,377300000.0,1029.5322559244341
354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,5,4,7,0,1,0,215096461.57747835,104881311.52393398,0.13057995070207506,5725607.771985528,66872261.98848194,0.002449876276291935,84600000.0,0.0
355,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,7,5,4,1,5,7,1,4,1,0,7,0,1,6,0.0,444993935.46338326,0.0,69696967.54866348,87756857.25045696,0.02944111161701285,492600000.0,0.0
356,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,3,2,3,0,0,0,4,3,4,4,1,0,0,0,0,0,21071071.436762158,222651117.67326623,0.0011183951833626093,89408421.33978146,6320800.309666242,0.004599378105950218,1245700000.0,3235.975332885817
357,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,4,9,7,2,0,0,0,63129345.38580744,147134865.8202476,0.044305006172314594,258017781.92434692,49993294.503635794,0.11154825320982861,448400000.0,0.0
358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,6,1,6,3,1,0,1,0,45747127.19472245,176304294.77633572,0.007547155645474198,124615947.80534363,56517910.62170372,0.01938664011182433,84600000.0,2378.4864190037497
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,3,1,1,0,2,4,0,0,1,0,0,0,129659818.9870538,294427600.8605497,0.013148525495838774,178761822.6742258,6320800.309666242,0.008737769848438035,0.0,8163.47102658477
360,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,6,0,6,2,3,0,3,4,0,0,2,0,5320428.333974934,334272103.1804832,0.004603235565062903,144225103.1603629,46755060.931623325,0.06287114683349555,417700000.0,0.0
361,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,2,2,3,7,1,3,0,0,0,0,66939230.01134174,213347963.7987725,0.003926060604631072,169160319.16856575,15063068.18035096,0.008772506389815901,340700000.0,6761.254028651145
362,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,4,9,0,1,0,206494429.0338597,78547422.51887503,0.12386284412586271,7535550.114240931,55486520.465077646,0.0028598128361697213,643100000.0,0.0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,4,1,6,0,2,7,0,0,3,0,0,0,126845583.58320382,459447069.3743773,0.012994237949844278,178429806.1132092,8453407.696608048,0.00885165463661524,0.0,8063.631050171958
364,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4,0,6,0,0,0,1,3,1,0,0,0,371761937.746495,182876789.07413617,0.17533901397058327,4801362.995823004,22293117.310156107,0.002053821141564442,377300000.0,0.0
365,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,2,3,6,6,7,6,3,4,7,1,0,0,0,3,0,0.0,508965806.69413996,0.0,16347466.96302266,36672326.35204622,0.006624518938533905,946900000.0,0.0
366,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0,1,2,1,1,0,1,1,1,4,5,5,7,0,14140313.903574653,245769252.63131443,0.004277588362995819,1302227.0081910605,118395745.0215371,0.00011628484619683495,656500000.0,166.6960212568443
367,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3,5,3,9,1,1,6,5,5,6,0,4,0,6,2,0,10316985.548963167,470795613.6155451,0.000562722086304386,8318030.107438514,83706931.63408059,0.00023858739699024212,837700000.0,543.246003015719
368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,3,3,5,3,6,5,0,7,0,0,0,0,0.0,400649819.3401332,0.0,248698702.09007782,14261651.781499248,0.10556453596341428,30700000.0,0.0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,7,5,0,0,5,0,0,7,0,1,0,197832079.55895615,331329244.6740073,0.16701414412727814,82044548.8656916,39298865.86767298,0.033552368377956804,0.0,0.0
370,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,3,0,1,0,1,7,1,1,0,0,0,0,0,47723821.080944344,254020801.10401726,0.023619654847893155,53745450.496071376,6320800.309666242,0.022617415668229893,151900000.0,0.0
371,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,3,0,3,2,1,3,6,4,1,0,139917891.49957725,133814770.46630596,0.012484436834801979,0.0,91476032.1447008,0.0,340700000.0,2712.96216697579
372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,2,0,1,3,1,1,3,0,0,7,3,0,0,175136460.7721167,238392713.63646442,0.007762904508119857,22315007.220481843,44613177.82387923,0.0008282861379630479,30700000.0,2567.737462482385
373,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,1,1,0,0,1,7,1,1,1,3,3,0,1,0,35431560.4767212,191215036.0965945,0.0018961498933256042,26135905.278033942,49769714.92796822,0.0013314579223917236,267200000.0,1703.0422874108049
374,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,1,1,7,5,0,7,0,0,1,0,46988051.585502654,232766635.44868994,0.02708516819776288,154586895.5233882,39298865.86767298,0.06562814303361243,248500000.0,0.0
375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,4,4,4,0,3,0,0,0,172521133.41863322,153270198.4824834,0.04016587508302384,102431140.06712131,19364628.02360858,0.01598474043111892,84600000.0,3451.3401400595776
376,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,2,4,0,0,0,0,7,3,3,4,1,4,0,0,0,0,63346729.601462916,204426595.9087109,0.004221622941006393,158348637.78655422,16347288.792964684,0.010252738256704778,1063100000.0,5141.036087199624
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,2,3,1,3,6,4,5,3,127725984.47653544,196209542.1377955,0.0570242264143599,0.0,145858555.0944353,0.0,0.0,0.0
378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,2,1,3,2,6,0,0,0,0,0,0,0,26925365.997982264,346075500.07246315,0.020816302752486065,82524199.98722477,0.0,0.03059995090090047,121200000.0,0.0
379,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,3,5,2,6,4,0,7,6,7,44342861.2499114,122310086.4185667,0.002958476564143088,0.0,187993738.48825878,0.0,485000000.0,922.2120187127438
380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,7,0,3,0,0,467548408.9799894,79537341.233537,0.1670714660404785,1003324.1725893966,44613177.82387923,0.00022271540176125297,286800000.0,0.0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,6,4,0,7,5,1,391208721.8861256,80537600.65726204,0.0335883982931187,0.0,152513449.58881533,0.0,0.0,8303.931718689728
382,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,3,3,0,0,0,1,5,0,2,7,0,5,0,0,0,0,65799617.212963365,200744923.33357,0.00464100994830836,209783316.02961963,11068771.68625446,0.010850206727989668,1147700000.0,7882.575163315769
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,5,0,6,4,0,0,1,0,285422612.41446465,195034965.19465524,0.1020704643759223,65781693.72826478,49484372.3880842,0.02865214788340418,0.0,0.0
384,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,7,0,1,3,0,1,1,4,0,0,0,3,10800162.011518728,216199833.95752478,0.009451674160150027,187939687.5733855,46698814.835344665,0.08116164469067225,596800000.0,0.0
385,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,7,0,1,0,2,4,1,3,0,5,1,3,45542002.80363937,276108872.93904024,0.03880301112383648,2902486.6198074482,118487980.59129435,0.0007350575297466933,199900000.0,0.0
386,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,2,4,3,0,0,4,2,4,6,1,4,0,0,6,0,29717937.049364373,282343748.61590886,0.001594402756118194,75140728.0157863,56620961.176688686,0.0038689371445045687,486700000.0,3025.1383129642404
387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,7,6,1,6,0,4,4,0,0,0,0,46988051.585502654,251935705.4057955,0.02708516819776288,215644205.67800248,20785047.17797311,0.0934292504898023,30700000.0,0.0
388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,1,5,2,0,5,0,3,1,0,0,0,64922558.04725071,236596252.62665927,0.0056203213809808035,257375976.81149894,15444563.06553661,0.013158995076394427,256100000.00000003,9199.221042610734
389,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,7,3,2,0,1,3,0,0,0,0,63848823.411970995,122032317.93705241,0.0034305507266468803,41992075.2757375,15063068.18035096,0.0021781366492775118,461900000.0,2904.5278287516826
390,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,3,7,7,5,0,7,5,0,0,6,2,7,0,5,2,0,10535535.718381079,420613749.9299195,0.0005591975916813046,0.0,91885023.99564911,0.0,469400000.0,272.6681611188265
391,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,5,0,0,1,0,67769881.65668915,67172241.44960354,0.03241013949728028,6669121.144928817,36105985.772428185,0.002486906394069721,795000000.0,0.0
392,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,2,1,0,0,1,0,0,4,6,2,0,0,0,4,5,31673850.31883644,172786730.62523055,0.0019470911783395332,15354981.015551902,82661822.27538276,0.0007876077008224967,267200000.0,1257.5043580923711
393,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,6,0,3,1,0,3,2,0,0,4,0,0,0,49269023.50046955,248309009.132614,0.003999508116910562,80334100.51115403,9695195.36216505,0.0038173027507037998,151900000.0,3606.2429357557917
394,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,0,1,6,7,6,0,4,1,1,0,47028489.189757735,212765820.74287182,0.027175047502683097,34716066.43889464,75377129.5024534,0.015088235142493682,722400000.0,0.0
395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,3,1,3,0,0,5,3,3,4,0,0,0,0,0,0,63346729.601462916,269502328.536641,0.003377298352805114,156403731.6566617,0.0,0.007727981805876539,371400000.0,6396.036659621277
396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,7,0,7,7,0,0,337734867.93496835,80536627.60614035,0.26872727423582293,0.0,76498462.0201692,0.0,84600000.0,0.0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,3,0,1,0,0,7,7,0,1,0,215331050.9605788,230562005.88576296,0.18178901490968308,56493059.33276379,57342162.56120327,0.023355436077013486,0.0,0.0
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,0,0,0,0,0,1,4,0,7,0,1,300969472.44420916,124942691.32097268,0.030293977261901802,1319554.5417838574,92216928.57211466,3.963405065676411e-05,0.0,6424.376733286532
399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,0,7,0,7,7,7,0,148343772.89745128,108322206.08350092,0.07465837414540212,0.0,132410406.09518282,0.0,84600000.0,0.0
400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,3,1,7,3,0,1,0,101283264.92290741,175275805.24254352,0.07310899705417198,109625554.78540759,57167382.16524608,0.04731419958589203,30700000.0,0.0
401,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,3,2,2,0,2,0,0,0,3,5,1,3,0,0,5,3,28574618.519791238,175969062.78487548,0.00250060167483731,88238716.93409364,87643675.3652072,0.004555736699122595,876000000.0,3289.16441761618
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,7,5,3,7,2,0,0,0,0,237635443.9125135,198976121.99920717,0.03172775281321989,95357141.8783722,23537919.412238494,0.014876415975491422,0.0,2901.839057323946
403,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,2,0,4,3,0,0,0,0,208134856.1088556,143665394.7550666,0.1423919757960109,95407973.31586084,19364628.02360858,0.0411269024415535,169200000.0,0.0
404,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,3,3,0,0,0,2,6,7,3,5,0,1,0,39884475.52197374,192660079.99217007,0.03382088322853777,62295752.43350476,65482758.337859035,0.026992269152770462,625800000.0,0.0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,1,0,3,6,0,7,0,0,0,0,113223938.37306234,296281478.8385212,0.09110675571895455,200201516.93372074,14261651.781499248,0.08570793477420147,0.0,0.0
406,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,6,5,0,4,7,4,1,58723913.8879949,90026212.36728647,0.003818703407452712,0.0,145191284.31690615,0.0,922300000.0,1451.439816942781
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,0,1,3,2,3,6,7,0,0,1,7,43616678.8822726,265269223.19137883,0.002671595814618757,99490862.3145608,100774429.6853751,0.005153698836931113,0.0,4072.5168845871444
408,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,4,0,5,0,2,6,0,4,0,0,0,0,82932739.4599367,219355467.63859928,0.008540383276383609,218405359.29119688,9695195.36216505,0.011291109293312835,899200000.0,8277.797603693862
409,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,6,6,1,6,7,0,0,0,0,30498084.796481635,246951550.25249428,0.013976214158285554,239711478.1707062,30033571.88243507,0.10358870925475946,340700000.0,0.0
410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,5,2,6,3,3,0,0,0,0,0,31571692.83938784,274097673.4662367,0.023084878642350093,264005616.86784226,8453407.696608048,0.11434059520121685,256100000.00000003,0.0
411,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,2,0,1,4,1,0,2,0,0,6,0,0,0,32776501.790148377,207874749.31232238,0.0028288515602098462,223714127.93020928,12586457.998778107,0.013846530023792148,279200000.0,6099.075569444392
412,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,3,3,1,7,7,6,0,3,0,7,0,0,3,3,0,11033168.733675355,425049288.70579034,0.009272588749862556,0.0,78183647.36107686,0.0,694800000.0,0.0
413,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,1,0,0,3,0,7,1,7,2,0,0,0,32613184.68555501,176725641.5362385,0.014869591649719797,253787372.92582586,30663030.56823361,0.10916035334762345,589200000.0,0.0
414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,6,4,1,3,1,1,3,7,4,0,3,0,0,26050664.966331307,385613755.9172452,0.002683916884563293,7753697.818598963,56879168.404873006,0.00041167207896548175,30700000.0,770.9718150497025
415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,3,3,6,0,1,0,7,7,0,7,0,0,81682047.73437718,340080480.6019361,0.06972525250470266,0.0,76498462.0201692,0.0,30700000.0,0.0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,3,0,3,3,7,5,1,4,0,0,0,1,11080335.672884643,286604897.72491646,0.0008852402371339798,237652055.04830933,41384502.87913841,0.012247192468592589,0.0,7361.226658912312
417,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,4,0,0,3,2,3,1,3,6,7,0,1,0.0,178548127.72012803,0.0,2117253.2819747753,105329731.31779775,0.0005377685250377109,408000000.0,0.0
418,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,6,3,7,6,6,6,5,5,0,7,3,0,0,0,0.0,524926460.3533822,0.0,32864733.171210304,24956580.074387155,0.013232745599612555,273100000.0,0.0
419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,0,2,0,0,0,1,3,7,0,1,0,348635472.3705424,187850741.4752441,0.22483971660441088,0.0,56413476.482568085,0.0,256100000.00000003,0.0
420,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,3,2,0,5,3,0,1,1,0,5,2,0,0,0,0,0,0.0,235204977.8920855,0.0,125976225.82721251,7332080.219521779,0.006534409947832535,1432800000.0,3774.3594019654033
421,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,5,0,4,3,1,0,0,0,130675650.37944235,148580279.89166683,0.09790205572272398,178146921.07084912,27361462.96777778,0.07696975461892785,169200000.0,0.0
422,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,5,4,0,6,1,0,7,0,0,7,0,3,0,41460473.26471274,316513800.61806446,0.03552547694592908,85437638.1007719,44613177.82387923,0.03257404754923779,248500000.0,0.0
423,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,2,2,0,6,0,3,0,0,2,0,5,7,0,0,4,3,57813481.79272284,172203455.31723538,0.0059229141195725026,0.0,96034119.46965678,0.0,1224500000.0,1071.6118897508175
